code	name	population
08184	Rubí	78591
08185	Rubió	239
08187	Sabadell	216520
08188	Sagàs	145
08189	Sant Pere Sallavinera	151
08190	Saldes	278
08191	Sallent	6735
08192	Santpedor	7604
08193	Sant Iscle de Vallalta	1342
08194	Sant Adrià de Besòs	37447
08195	Sant Agustí de Lluçanès	89
08196	Sant Andreu de la Barca	27569
08197	Sant Andreu de Llavaneres	11133
08198	Sant Antoni de Vilamajor	6208
08199	Sant Bartomeu del Grau	884
08200	Sant Boi de Llobregat	84500
08201	Sant Boi de Lluçanès	580
08202	Sant Celoni	18136
08203	Sant Cebrià de Vallalta	3438
08204	Sant Climent de Llobregat	4160
08205	Sant Cugat del Vallès	92977
08206	Sant Cugat Sesgarrigues	1009
08207	Sant Esteve de Palautordera	2864
08208	Sant Esteve Sesrovires	7696
08209	Sant Fost de Campsentelles	8853
08210	Sant Feliu de Codines	6363
08211	Sant Feliu de Llobregat	45467
08212	Sant Feliu Sasserra	605
08213	Sant Fruitós de Bages	8837
08214	Vilassar de Dalt	9072
08215	Sant Hipòlit de Voltregà	3540
08216	Sant Jaume de Frontanyà	30
08217	Sant Joan Despí	34267
08218	Sant Joan de Vilatorrada	10998
08219	Vilassar de Mar	21035
08220	Sant Julià de Vilatorta	3140
08221	Sant Just Desvern	18670
08222	Sant Llorenç d'Hortons	2428
08223	Sant Llorenç Savall	2417
08224	Sant Martí de Centelles	1184
08225	Sant Martí d'Albars	114
08226	Sant Martí de Tous	1228
08227	Sant Martí Sarroca	3261
08228	Sant Martí Sesgueioles	342
08229	Sant Mateu de Bages	608
08230	Premià de Dalt	10441
08231	Sant Pere de Ribes	31111
08232	Sant Pere de Riudebitlles	2380
08233	Sant Pere de Torelló	2470
08234	Sant Pere de Vilamajor	4544
08235	Sant Pol de Mar	5428
08236	Sant Quintí de Mediona	2317
08237	Sant Quirze de Besora	2154
08238	Sant Quirze del Vallès	20195
08239	Sant Quirze Safaja	631
08240	Sant Sadurní d'Anoia	12841
08241	Sant Sadurní d'Osormort	76
08242	Marganell	266
08243	Santa Cecília de Voltregà	182
08244	Santa Coloma de Cervelló	8268
08245	Santa Coloma de Gramenet	120443
08246	Santa Eugènia de Berga	2278
08247	Santa Eulàlia de Riuprimer	1383
08248	Santa Eulàlia de Ronçana	7426
08249	Santa Fe del Penedès	367
08250	Santa Margarida de Montbui	10225
08251	Santa Margarida i els Monjos	7676
08252	Barberà del Vallès	33334
08253	Santa Maria de Besora	161
08254	Esquirol, L'	2186
08255	Santa Maria de Merlès	184
08256	Santa Maria de Martorelles	890
08257	Santa Maria de Miralles	119
08258	Santa Maria d'Oló	1024
08259	Santa Maria de Palautordera	9630
08260	Santa Perpètua de Mogoda	25999
08261	Santa Susanna	3548
08262	Sant Vicenç de Castellet	9767
08263	Sant Vicenç dels Horts	28268
08264	Sant Vicenç de Montalt	6452
08265	Sant Vicenç de Torelló	2058
08266	Cerdanyola del Vallès	57855
08267	Sentmenat	9235
08268	Cercs	1150
08269	Seva	3544
08270	Sitges	29553
08271	Sobremunt	78
08272	Sora	212
08273	Subirats	3104
08274	Súria	5948
08275	Tavèrnoles	322
08276	Tagamanent	318
08277	Talamanca	209
08278	Taradell	6640
08279	Terrassa	223627
08280	Tavertet	105
08281	Teià	6427
08282	Tiana	8945
08283	Tona	8356
08284	Tordera	17519
08285	Torelló	14400
08286	Torre de Claramunt, La	3741
08287	Torrelavit	1422
08288	Torrelles de Foix	2398
08289	Torrelles de Llobregat	6073
08290	Ullastrell	2089
08291	Vacarisses	6832
08292	Vallbona d'Anoia	1357
08293	Vallcebre	249
08294	Vallgorguina	2988
08295	Vallirana	15312
08296	Vallromanes	2558
08297	Veciana	175
08298	Vic	47630
08299	Vilada	419
08300	Viladecavalls	7545
08301	Viladecans	67197
08302	Vilanova del Camí	12596
08303	Vilanova de Sau	312
08304	Vilobí del Penedès	1102
08305	Vilafranca del Penedès	40154
08306	Vilalba Sasserra	753
08307	Vilanova i la Geltrú	67733
08308	Viver i Serrateix	172
08901	Rupit i Pruit	271
08902	Vilanova del Vallès	5503
08903	Sant Julià de Cerdanyola	229
08904	Badia del Vallès	13415
08905	Palma de Cervelló, La	2992
09001	Abajas	31
09003	Adrada de Haza	203
09006	Aguas Cándidas	56
09007	Aguilar de Bureba	57
09009	Albillos	210
09010	Alcocero de Mola	32
09011	Alfoz de Bricia	70
09012	Alfoz de Santa Gadea	104
09013	Altable	46
09014	Altos, Los	184
09016	Ameyugo	113
09017	Anguix	155
09018	Aranda de Duero	33187
09019	Arandilla	162
09020	Arauzo de Miel	306
09021	Arauzo de Salce	54
09022	Arauzo de Torre	77
09023	Arcos	1775
09024	Arenillas de Riopisuerga	174
09025	Arija	121
09026	Arlanzón	407
09027	Arraya de Oca	47
09029	Atapuerca	166
09030	Ausines, Los	133
09032	Avellanosa de Muñó	106
09033	Bahabón de Esgueva	79
09034	Balbases, Los	319
09035	Baños de Valdearados	333
09036	Bañuelos de Bureba	35
09037	Barbadillo de Herreros	109
09038	Barbadillo del Mercado	140
09039	Barbadillo del Pez	63
09041	Barrio de Muñó	31
09043	Barrios de Bureba, Los	179
09044	Barrios de Colina	55
09045	Basconcillos del Tozo	295
09046	Bascuñana	23
09047	Belbimbre	57
09048	Belorado	1780
09050	Berberana	60
09051	Berlangas de Roa	183
09052	Berzosa de Bureba	29
09054	Bozoó	97
09055	Brazacorta	54
09056	Briviesca	6582
09057	Bugedo	187
09058	Buniel	563
09059	Burgos	176418
09060	Busto de Bureba	133
09061	Cabañes de Esgueva	160
09062	Cabezón de la Sierra	40
09063	Cavia	238
09064	Caleruega	420
09065	Campillo de Aranda	179
09066	Campolara	57
09067	Canicosa de la Sierra	433
09068	Cantabrana	25
09070	Carazo	30
09071	Carcedo de Bureba	40
09072	Carcedo de Burgos	424
09073	Cardeñadijo	1369
09074	Cardeñajimeno	1136
09075	Cardeñuela Riopico	115
09076	Carrias	25
09077	Cascajares de Bureba	30
09078	Cascajares de la Sierra	33
09079	Castellanos de Castro	50
09082	Castildelgado	36
09083	Castil de Peones	25
09084	Castrillo de la Reina	176
09085	Castrillo de la Vega	650
09086	Castrillo del Val	793
09088	Castrillo de Riopisuerga	60
09090	Castrillo Mota de Judíos	50
09091	Castrojeriz	782
09093	Cayuela	183
09094	Cebrecos	52
09095	Celada del Camino	115
09098	Cerezo de Río Tirón	541
09100	Cerratón de Juarros	55
09101	Ciadoncha	80
09102	Cillaperlata	31
09103	Cilleruelo de Abajo	210
09104	Cilleruelo de Arriba	47
09105	Ciruelos de Cervera	97
09108	Cogollos	570
09109	Condado de Treviño	1363
09110	Contreras	80
09112	Coruña del Conde	107
09113	Covarrubias	541
09114	Cubillo del Campo	99
09115	Cubo de Bureba	95
09117	Cueva de Roa, La	120
09119	Cuevas de San Clemente	41
09120	Encío	44
09122	Espinosa de Cervera	91
09123	Espinosa del Camino	42
09124	Espinosa de los Monteros	1651
09125	Estépar	596
09127	Fontioso	57
09128	Frandovínez	86
09129	Fresneda de la Sierra Tirón	94
09130	Fresneña	68
09131	Fresnillo de las Dueñas	677
09132	Fresno de Río Tirón	184
09133	Fresno de Rodilla	44
09134	Frías	247
09135	Fuentebureba	47
09136	Fuentecén	217
09137	Fuentelcésped	252
09138	Fuentelisendo	92
09139	Fuentemolinos	100
09140	Fuentenebro	131
09141	Fuentespina	785
09143	Galbarros	30
09144	Gallega, La	45
09148	Grijalba	112
09149	Grisaleña	49
09151	Gumiel de Izán	561
09152	Gumiel de Mercado	359
09154	Hacinas	144
09155	Haza	30
09159	Hontanas	74
09160	Hontangas	87
09162	Hontoria de la Cantera	145
09163	Hontoria del Pinar	650
09164	Hontoria de Valdearados	175
09166	Hormazas, Las	96
09167	Hornillos del Camino	59
09168	Horra, La	335
09169	Hortigüela	105
09170	Hoyales de Roa	234
09172	Huérmeces	161
09173	Huerta de Arriba	125
09174	Huerta de Rey	901
09175	Humada	118
09176	Hurones	62
09177	Ibeas de Juarros	1405
09178	Ibrillos	39
09179	Iglesiarrubia	39
09180	Iglesias	143
09181	Isar	287
09182	Itero del Castillo	80
09183	Jaramillo de la Fuente	42
09184	Jaramillo Quemado	10
09189	Junta de Traslaloma	128
09190	Junta de Villalba de Losa	87
09191	Jurisdicción de Lara	31
09192	Jurisdicción de San Zadornil	57
09194	Lerma	2537
09195	Llano de Bureba	57
09196	Madrigal del Monte	147
09197	Madrigalejo del Monte	174
09198	Mahamud	100
09199	Mambrilla de Castrejón	104
09200	Mambrillas de Lara	45
09201	Mamolar	27
09202	Manciles	20
09206	Mazuela	55
09208	Mecerreyes	193
09209	Medina de Pomar	5734
09211	Melgar de Fernamental	1548
09213	Merindad de Cuesta-Urria	291
09214	Merindad de Montija	707
09215	Merindad de Sotoscueva	396
09216	Merindad de Valdeporres	412
09217	Merindad de Valdivielso	380
09218	Milagros	434
09219	Miranda de Ebro	35760
09220	Miraveche	70
09221	Modúbar de la Emparedada	710
09223	Monasterio de la Sierra	43
09224	Monasterio de Rodilla	165
09225	Moncalvillo	81
09226	Monterrubio de la Demanda	56
09227	Montorio	142
09228	Moradillo de Roa	171
09229	Nava de Roa	220
09230	Navas de Bureba	33
09231	Nebreda	57
09232	Neila	153
09235	Olmedillo de Roa	191
09236	Olmillos de Muñó	37
09238	Oña	1003
09239	Oquillas	54
09241	Orbaneja Riopico	339
09242	Padilla de Abajo	80
09243	Padilla de Arriba	79
09244	Padrones de Bureba	46
09246	Palacios de la Sierra	701
09247	Palacios de Riopisuerga	24
09248	Palazuelos de la Sierra	85
09249	Palazuelos de Muñó	50
09250	Pampliega	298
09251	Pancorbo	429
09253	Pardilla	118
09255	Partido de la Sierra en Tobalina	83
09256	Pedrosa de Duero	500
09257	Pedrosa del Páramo	89
09258	Pedrosa del Príncipe	169
09259	Pedrosa de Río Úrbel	248
09261	Peñaranda de Duero	516
09262	Peral de Arlanza	172
09265	Piérnigas	48
09266	Pineda de la Sierra	98
09267	Pineda Trasmonte	121
09268	Pinilla de los Barruecos	92
09269	Pinilla de los Moros	37
09270	Pinilla Trasmonte	168
09272	Poza de la Sal	274
09273	Prádanos de Bureba	52
09274	Pradoluengo	1151
09275	Presencio	184
09276	Puebla de Arganzón, La	502
09277	Puentedura	109
09279	Quemada	250
09280	Quintanabureba	23
09281	Quintana del Pidio	156
09283	Quintanaélez	44
09287	Quintanaortuño	261
09288	Quintanapalla	110
09289	Quintanar de la Sierra	1603
09292	Quintanavides	74
09294	Quintanilla de la Mata	110
09295	Quintanilla del Coco	54
09297	Quintanillas, Las	362
09298	Quintanilla San García	79
09301	Quintanilla Vivar	820
09302	Rabanera del Pinar	102
09303	Rábanos	80
09304	Rabé de las Calzadas	229
09306	Rebolledo de la Torre	106
09307	Redecilla del Camino	103
09308	Redecilla del Campo	66
09309	Regumiel de la Sierra	334
09310	Reinoso	15
09311	Retuerta	62
09312	Revilla y Ahedo, La	100
09314	Revilla del Campo	100
09315	Revillarruz	523
09316	Revilla Vallejera	104
09317	Rezmondo	21
09318	Riocavado de la Sierra	55
09321	Roa	2167
09323	Rojas	63
09325	Royuela de Río Franco	174
09326	Rubena	191
09327	Rublacedo de Abajo	30
09328	Rucandio	69
09329	Salas de Bureba	131
09330	Salas de los Infantes	1987
09332	Saldaña de Burgos	180
09334	Salinillas de Bureba	54
09335	San Adrián de Juarros	85
09337	San Juan del Monte	149
09338	San Mamés de Burgos	287
09339	San Martín de Rubiales	150
09340	San Millán de Lara	72
09343	Santa Cecilia	98
09345	Santa Cruz de la Salceda	140
09346	Santa Cruz del Valle Urbión	99
09347	Santa Gadea del Cid	153
09348	Santa Inés	139
09350	Santa María del Campo	517
09351	Santa María del Invierno	63
09352	Santa María del Mercadillo	101
09353	Santa María Rivarredonda	92
09354	Santa Olalla de Bureba	37
09355	Santibáñez de Esgueva	79
09356	Santibáñez del Val	47
09358	Santo Domingo de Silos	273
09360	San Vicente del Valle	27
09361	Sargentes de la Lora	111
09362	Sarracín	248
09363	Sasamón	962
09365	Sequera de Haza, La	27
09366	Solarana	77
09368	Sordillos	33
09369	Sotillo de la Ribera	475
09372	Sotragero	273
09373	Sotresgudo	432
09374	Susinos del Páramo	116
09375	Tamarón	44
09377	Tardajos	783
09378	Tejada	34
09380	Terradillos de Esgueva	77
09381	Tinieblas de la Sierra	34
09382	Tobar	22
09384	Tordómar	334
09386	Torrecilla del Monte	72
09387	Torregalindo	121
09388	Torrelara	31
09389	Torrepadre	70
09390	Torresandino	604
09391	Tórtoles de Esgueva	433
09392	Tosantos	52
09394	Trespaderne	771
09395	Tubilla del Agua	136
09396	Tubilla del Lago	169
09398	Úrbel del Castillo	72
09400	Vadocondes	345
09403	Valdeande	104
09405	Valdezate	134
09406	Valdorros	297
09407	Valmala	25
09408	Vallarta de Bureba	40
09409	Valle de Manzanedo	122
09410	Valle de Mena	3805
09411	Valle de Oca	165
09412	Valle de Tobalina	909
09413	Valle de Valdebezana	456
09414	Valle de Valdelaguna	186
09415	Valle de Valdelucio	330
09416	Valle de Zamanzas	53
09417	Vallejera	42
09418	Valles de Palenzuela	79
09419	Valluércanes	71
09421	Vid y Barrios, La	250
09422	Vid de Bureba, La	31
09423	Vileña	27
09424	Viloria de Rioja	39
09425	Vilviestre del Pinar	516
09427	Villadiego	1500
09428	Villaescusa de Roa	100
09429	Villaescusa la Sombría	58
09430	Villaespasa	27
09431	Villafranca Montes de Oca	113
09432	Villafruela	176
09433	Villagalijo	61
09434	Villagonzalo Pedernales	1859
09437	Villahoz	287
09438	Villalba de Duero	705
09439	Villalbilla de Burgos	1423
09440	Villalbilla de Gumiel	85
09441	Villaldemiro	97
09442	Villalmanzo	420
09443	Villamayor de los Montes	165
09444	Villamayor de Treviño	61
09445	Villambistia	44
09446	Villamedianilla	11
09447	Villamiel de la Sierra	44
09448	Villangómez	217
09449	Villanueva de Argaño	114
09450	Villanueva de Carazo	26
09451	Villanueva de Gumiel	273
09454	Villanueva de Teba	41
09455	Villaquirán de la Puebla	46
09456	Villaquirán de los Infantes	160
09458	Villariezo	645
09460	Villasandino	180
09463	Villasur de Herreros	264
09464	Villatuelda	37
09466	Villaverde del Monte	112
09467	Villaverde-Mogina	74
09471	Villayerno Morquillas	195
09472	Villazopeque	53
09473	Villegas	89
09476	Villoruebo	72
09478	Vizcaínos	44
09480	Zael	112
09482	Zarzosa de Río Pisuerga	34
09483	Zazuar	210
09485	Zuñeda	53
09901	Quintanilla del Agua y Tordueles	360
09902	Valle de Santibáñez	483
09903	Villarcayo de Merindad de Castilla la Vieja	4011
09904	Valle de las Navas	509
09905	Valle de Sedano	421
09906	Merindad de Río Ubierna	1418
09907	Alfoz de Quintanadueñas	2179
09908	Valle de Losa	481
10001	Abadía	336
10002	Abertura	404
10003	Acebo	557
10004	Acehúche	802
10005	Aceituna	600
10006	Ahigal	1381
10007	Albalá	669
10008	Alcántara	1411
10009	Alcollarín	282
10010	Alcuéscar	2554
10011	Aldeacentenera	561
10012	Aldea del Cano	602
10013	Aldea del Obispo, La	298
10014	Aldeanueva de la Vera	2042
10015	Aldeanueva del Camino	727
10016	Aldehuela de Jerte	371
10017	Alía	816
10018	Aliseda	1777
10019	Almaraz	1726
10020	Almoharín	1811
10021	Arroyo de la Luz	5766
10022	Arroyomolinos de la Vera	441
10023	Arroyomolinos	828
10024	Baños de Montemayor	751
10025	Barrado	387
10026	Belvís de Monroy	733
10027	Benquerencia	80
10028	Berrocalejo	97
10029	Berzocana	414
10030	Bohonal de Ibor	481
10031	Botija	171
10032	Brozas	1804
10033	Cabañas del Castillo	424
10034	Cabezabellosa	340
10035	Cabezuela del Valle	2129
10036	Cabrero	328
10037	Cáceres	96255
10038	Cachorrilla	87
10039	Cadalso	426
10040	Calzadilla	463
10041	Caminomorisco	1181
10042	Campillo de Deleitosa	75
10043	Campo Lugar	814
10044	Cañamero	1618
10045	Cañaveral	1036
10046	Carbajo	197
10047	Carcaboso	1085
10048	Carrascalejo	220
10049	Casar de Cáceres	4499
10050	Casar de Palomero	1084
10051	Casares de las Hurdes	400
10052	Casas de Don Antonio	170
10053	Casas de Don Gómez	283
10054	Casas del Castañar	552
10055	Casas del Monte	811
10056	Casas de Millán	550
10057	Casas de Miravete	126
10058	Casatejada	1344
10059	Casillas de Coria	345
10060	Castañar de Ibor	1033
10061	Ceclavín	1812
10062	Cedillo	428
10063	Cerezo	159
10064	Cilleros	1602
10065	Collado de la Vera	191
10066	Conquista de la Sierra	185
10067	Coria	12366
10068	Cuacos de Yuste	851
10069	Cumbre, La	841
10070	Deleitosa	687
10071	Descargamaría	116
10072	Eljas	901
10073	Escurial	865
10075	Fresnedoso de Ibor	262
10076	Galisteo	916
10077	Garciaz	699
10078	Garganta, La	365
10079	Garganta la Olla	926
10080	Gargantilla	376
10081	Gargüera	164
10082	Garrovillas de Alconétar	2004
10083	Garvín	104
10084	Gata	1417
10085	Gordo, El	360
10086	Granja, La	323
10087	Guadalupe	1828
10088	Guijo de Coria	196
10089	Guijo de Galisteo	1507
10090	Guijo de Granadilla	522
10091	Guijo de Santa Bárbara	378
10092	Herguijuela	274
10093	Hernán-Pérez	424
10094	Herrera de Alcántara	240
10095	Herreruela	330
10096	Hervás	3957
10097	Higuera	110
10098	Hinojal	404
10099	Holguera	637
10100	Hoyos	880
10101	Huélaga	219
10102	Ibahernando	538
10103	Jaraicejo	456
10104	Jaraíz de la Vera	6503
10105	Jarandilla de la Vera	2805
10106	Jarilla	138
10107	Jerte	1260
10108	Ladrillar	192
10109	Logrosán	1971
10110	Losar de la Vera	2717
10111	Madrigal de la Vera	1561
10112	Madrigalejo	1712
10113	Madroñera	2496
10114	Majadas	1322
10115	Malpartida de Cáceres	4076
10116	Malpartida de Plasencia	4602
10117	Marchagaz	203
10118	Mata de Alcántara	301
10119	Membrío	605
10120	Mesas de Ibor	163
10121	Miajadas	9527
10122	Millanes	255
10123	Mirabel	661
10124	Mohedas de Granadilla	838
10125	Monroy	938
10126	Montánchez	1668
10127	Montehermoso	5718
10128	Moraleja	6696
10129	Morcillo	358
10130	Navaconcejo	2024
10131	Navalmoral de la Mata	17163
10132	Navalvillar de Ibor	388
10133	Navas del Madroño	1280
10134	Navezuelas	632
10135	Nuñomoral	1252
10136	Oliva de Plasencia	296
10137	Palomero	396
10138	Pasarón de la Vera	604
10139	Pedroso de Acim	80
10140	Peraleda de la Mata	1393
10141	Peraleda de San Román	300
10142	Perales del Puerto	938
10143	Pescueza	146
10144	Pesga, La	1018
10145	Piedras Albas	141
10146	Pinofranqueado	1692
10147	Piornal	1483
10148	Plasencia	39860
10149	Plasenzuela	487
10150	Portaje	370
10151	Portezuelo	211
10152	Pozuelo de Zarzón	454
10153	Puerto de Santa Cruz	304
10154	Rebollar	215
10155	Riolobos	1201
10156	Robledillo de Gata	90
10157	Robledillo de la Vera	258
10158	Robledillo de Trujillo	360
10159	Robledollano	294
10160	Romangordo	263
10161	Ruanes	80
10162	Salorino	560
10163	Salvatierra de Santiago	298
10164	San Martín de Trevejo	766
10165	Santa Ana	256
10166	Santa Cruz de la Sierra	326
10167	Santa Cruz de Paniagua	316
10168	Santa Marta de Magasca	299
10169	Santiago de Alcántara	507
10170	Santiago del Campo	237
10171	Santibáñez el Alto	361
10172	Santibáñez el Bajo	741
10173	Saucedilla	852
10174	Segura de Toro	181
10175	Serradilla	1507
10176	Serrejón	410
10177	Sierra de Fuentes	1998
10178	Talaván	806
10179	Talaveruela de la Vera	298
10180	Talayuela	7395
10181	Tejeda de Tiétar	773
10182	Toril	153
10183	Tornavacas	1098
10184	Torno, El	851
10185	Torrecilla de los Ángeles	601
10186	Torrecillas de la Tiesa	1070
10187	Torre de Don Miguel	484
10188	Torre de Santa María	532
10189	Torrejoncillo	2910
10190	Torrejón el Rubio	546
10191	Torremenga	587
10192	Torremocha	793
10193	Torreorgaz	1656
10194	Torrequemada	560
10195	Trujillo	8912
10196	Valdastillas	321
10197	Valdecañas de Tajo	106
10198	Valdefuentes	1139
10199	Valdehúncar	171
10200	Valdelacasa de Tajo	348
10201	Valdemorales	202
10202	Valdeobispo	644
10203	Valencia de Alcántara	5373
10204	Valverde de la Vera	465
10205	Valverde del Fresno	2250
10206	Viandar de la Vera	219
10207	Villa del Campo	478
10208	Villa del Rey	133
10209	Villamesías	259
10210	Villamiel	400
10211	Villanueva de la Sierra	441
10212	Villanueva de la Vera	2062
10213	Villar del Pedroso	582
10214	Villar de Plasencia	233
10215	Villasbuenas de Gata	376
10216	Zarza de Granadilla	1800
10217	Zarza de Montánchez	548
10218	Zarza la Mayor	1199
10219	Zorita	1332
10901	Rosalejo	1334
10902	Vegaviana	868
10903	Alagón del Río	932
10904	Tiétar	879
10905	Pueblonuevo de Miramontes	782
11001	Alcalá de los Gazules	5226
11002	Alcalá del Valle	5043
11003	Algar	1428
11004	Algeciras	123078
11005	Algodonales	5506
11006	Arcos de la Frontera	30818
11007	Barbate	22556
11008	Barrios, Los	23777
11009	Benaocaz	673
11010	Bornos	7654
11011	Bosque, El	2137
11012	Cádiz	115439
11013	Castellar de la Frontera	3057
11014	Conil de la Frontera	22775
11015	Chiclana de la Frontera	85150
11016	Chipiona	19246
11017	Espera	3869
11018	Gastor, El	1729
11019	Grazalema	2013
11020	Jerez de la Frontera	213105
11021	Jimena de la Frontera	6707
11022	Línea de la Concepción, La	63630
11023	Medina Sidonia	11773
11024	Olvera	8062
11025	Paterna de Rivera	5453
11026	Prado del Rey	5590
11027	Puerto de Santa María, El	88703
11028	Puerto Real	41700
11029	Puerto Serrano	6942
11030	Rota	29282
11031	San Fernando	95001
11032	Sanlúcar de Barrameda	69205
11033	San Roque	31571
11034	Setenil de las Bodegas	2741
11035	Tarifa	18183
11036	Torre Alháquime	796
11037	Trebujena	7016
11038	Ubrique	16605
11039	Vejer de la Frontera	12622
11040	Villaluenga del Rosario	455
11041	Villamartín	12134
11042	Zahara	1379
